1484326623059,ACCEL,-8.734,-3.217,3.179
1484326623107,ACCEL,-9.04,-2.758,2.03
1484326623126,ACCEL,-9.117,-2.719,1.762
1484326623186,ACCEL,-9.04,-2.796,2.566
1484326623246,ACCEL,-9.079,-2.796,1.915
1484326623306,ACCEL,-9.117,-2.758,2.145
1484326623366,ACCEL,-9.117,-2.681,2.068
1484326623426,ACCEL,-9.155,-2.758,1.992
1484326623486,ACCEL,-9.117,-2.834,2.221
1484326623546,ACCEL,-9.079,-2.834,1.953
1484326623606,ACCEL,-8.964,-2.873,2.298
1484326623666,ACCEL,-9.079,-2.796,2.145
1484326623726,ACCEL,-9.079,-2.681,2.03
1484326623786,ACCEL,-9.308,-2.528,2.26
1484326623846,ACCEL,-9.079,-2.796,2.221
1484326623906,ACCEL,-9.117,-2.949,2.183
1484326623966,ACCEL,-9.194,-2.758,1.647
1484326624026,ACCEL,-9.117,-3.026,2.528
1484326624086,ACCEL,-9.155,-2.719,1.225
1484326624146,ACCEL,-9.079,-2.796,1.685
1484326624206,ACCEL,-8.925,-3.256,0.344
1484326624266,ACCEL,-9.308,-2.988,1.11
1484326624326,ACCEL,-9.079,-2.873,2.068
1484326624396,ACCEL,-9.155,-2.758,2.298
1484326624456,ACCEL,-9.155,-2.681,1.685
1484326624516,ACCEL,-9.194,-2.796,1.838
1484326624576,ACCEL,-9.155,-2.834,1.8
1484326624636,ACCEL,-9.194,-2.796,1.8
1484326624696,ACCEL,-9.155,-2.719,1.762
1484326624756,ACCEL,-9.155,-2.796,1.838
1484326624816,ACCEL,-9.117,-2.796,1.8
1484326624876,ACCEL,-9.194,-2.796,1.762
1484326624936,ACCEL,-9.079,-2.873,1.762
1484326624996,ACCEL,-9.232,-2.758,1.8
1484326625056,ACCEL,-9.155,-2.796,1.8
1484326625116,ACCEL,-9.155,-2.796,1.762
1484326625176,ACCEL,-9.155,-2.834,1.762
1484326625236,ACCEL,-9.117,-2.873,1.838
1484326625296,ACCEL,-9.155,-2.796,1.723
1484326625356,ACCEL,-9.155,-2.796,1.762
1484326625416,ACCEL,-9.194,-2.834,1.762
1484326625477,ACCEL,-9.155,-2.834,1.762
1484326625536,ACCEL,-9.194,-2.834,1.723
1484326625596,ACCEL,-9.194,-2.834,1.762
1484326625656,ACCEL,-9.155,-2.796,1.723
1484326625716,ACCEL,-9.155,-2.834,1.762
1484326625776,ACCEL,-9.155,-2.796,1.8
1484326625836,ACCEL,-9.155,-2.834,1.8
1484326625896,ACCEL,-9.117,-2.834,1.8
1484326625956,ACCEL,-9.155,-2.796,1.762
1484326626016,ACCEL,-9.194,-2.796,1.762
1484326626076,ACCEL,-9.117,-2.834,1.8
1484326626136,ACCEL,-8.964,-3.064,0.076
1484326626196,ACCEL,-8.772,-1.915,-1.034
1484326626256,ACCEL,-7.47,-4.903,6.972
1484326626316,ACCEL,-6.129,-2.911,7.814
1484326626376,ACCEL,-6.55,2.068,7.355
1484326626436,ACCEL,-7.738,2.221,7.431
1484326626496,ACCEL,-2.643,-4.711,9.653
1484326626556,ACCEL,-10.458,-2.336,1.992
