1484281243467,ACCEL,-1.2449849,5.410896,8.676587
1484281243547,ACCEL,-0.2681506,5.315128,8.485051
1484281243626,ACCEL,-0.47884035,5.2289367,8.475474
1484281243706,ACCEL,-0.59376204,5.3342814,8.973468
1484281243785,ACCEL,-0.05746084,4.865018,8.63828
1484281243865,ACCEL,1.1971009,4.0892963,9.56723
1484281243945,ACCEL,1.7429788,4.1659107,8.724471
1484281244025,ACCEL,0.82360536,4.261679,7.7667904
1484281244104,ACCEL,1.0630256,4.2999864,9.078813
1484281244184,ACCEL,1.5035586,4.223372,8.992621
1484281244244,GPS,21.048683070807655,105.80137615225559
1484281244267,ACCEL,0.91937345,4.414908,8.226477
1484281244343,ACCEL,0.6895301,4.5202527,8.542512
1484281244423,ACCEL,0.545878,4.414908,8.599973
1484281244502,ACCEL,0.36391866,4.4723687,8.437167
1484281244582,ACCEL,0.4213795,4.1946416,9.107543
1484281244662,ACCEL,0.22026655,4.55856,8.590396
1484281244741,ACCEL,-0.038307227,4.6255975,8.590396
1484281244821,ACCEL,0.22026655,4.5394063,9.289502
1484281244901,ACCEL,0.0,4.951209,8.360553
1484281244980,ACCEL,0.7374141,4.2042184,8.781932
1484281245060,ACCEL,1.532289,5.439626,9.471462
1484281245140,ACCEL,0.40222588,5.056554,8.178593
1484281245220,ACCEL,1.2545617,4.76925,7.153875
1484281245267,GPS,21.048683070807655,105.80137615225559
1484281245322,ACCEL,1.5801731,3.1794999,11.415554
1484281245378,ACCEL,-1.2162545,1.685518,12.248735
1484281246247,GPS,21.048665109103407,105.80137925584859
1484281247250,GPS,21.04864822700873,105.80138042101387
1484281248254,GPS,21.04863767727942,105.80137366443623
1484281249246,GPS,21.04863755520311,105.80137374416871
1484281250265,GPS,21.048637553854736,105.8013737452343
1484281251238,GPS,21.048637553854736,105.8013737452343
1484281252252,GPS,21.048637553854736,105.8013737452343
1484281253242,GPS,21.048637553854736,105.8013737452343
1484281254255,GPS,21.048637553854736,105.8013737452343
1484281255237,GPS,21.048637553854736,105.8013737452343
1484281256247,GPS,21.048637553854736,105.8013737452343
1484281257239,GPS,21.048637553854736,105.8013737452343
1484281258255,GPS,21.048637553854736,105.8013737452343
1484281259246,GPS,21.048637553854736,105.8013737452343
1484281260239,GPS,21.048637553854736,105.8013737452343
1484281261251,GPS,21.048637553854736,105.8013737452343
1484281262237,GPS,21.048637553854736,105.8013737452343
1484281263240,GPS,21.048637553854736,105.8013737452343
1484281264237,GPS,21.048637553854736,105.8013737452343
1484281265247,GPS,21.048637553854736,105.8013737452343
1484281266237,GPS,21.048637553854736,105.8013737452343
1484281267242,GPS,21.048637553854736,105.8013737452343
1484281268241,GPS,21.048637553854736,105.8013737452343
1484281269243,GPS,21.048637553854736,105.8013737452343
1484281270247,GPS,21.048637553854736,105.8013737452343
1484281271238,GPS,21.04863755384146,105.80137374524422
1484281272240,GPS,21.04863755384146,105.80137374524422
1484281273241,GPS,21.04863755384146,105.80137374524422
1484281274238,GPS,21.04863755384146,105.80137374524422
1484281275237,GPS,21.04863755384146,105.80137374524422
1484281276242,GPS,21.04863755384146,105.80137374524422
1484281277245,GPS,21.04863755384146,105.80137374524422
1484281278238,GPS,21.04863755384146,105.80137374524422
1484281279239,GPS,21.04863755384146,105.80137374524422
1484281280237,GPS,21.04863344822409,105.80137766563473
1484281281248,GPS,21.048632459432724,105.80137842426048
1484281282252,GPS,21.0486381892752,105.80138643137045
1484281283239,GPS,21.048637732931567,105.80139297902302
1484281284260,GPS,21.04859360515101,105.80137104802847
1484281285238,GPS,21.048562883756794,105.80137882912878
1484281286238,GPS,21.04853384166987,105.80138802663164
1484281287249,GPS,21.048502623639067,105.80140876919926
1484281288244,GPS,21.048480562458696,105.80144830007578
1484281289249,GPS,21.048463888614034,105.80149206955484
1484281290239,GPS,21.04844767093167,105.80153737437747
1484281291242,GPS,21.048431072371798,105.80158610467417
1484281292247,GPS,21.04841282153572,105.80164038600246
1484281293238,GPS,21.04840157711885,105.80169133483875
1484281294240,GPS,21.048394874178562,105.80174111218787
1484281295240,GPS,21.048388107222387,105.80179525433593
1484281296246,GPS,21.048382643627125,105.80185073969906
1484281297237,GPS,21.04837016377643,105.80190002632605
1484281298245,GPS,21.048360305392897,105.80195745189502
1484281299246,GPS,21.048348580543053,105.80201191992238
1484281300247,GPS,21.048337588014803,105.8020588570817
1484281301243,GPS,21.048332690823525,105.80210479466625
1484281302238,GPS,21.048331282919055,105.80214458289728
1484281303240,GPS,21.048324613561782,105.80219050403961
1484281304236,GPS,21.048310961156467,105.80222252661541
1484281305238,GPS,21.048295132528715,105.80224171139497
1484281306237,GPS,21.048277559477366,105.80225412011305
1484281307241,GPS,21.048232043242635,105.8022732019219
1484281308238,GPS,21.04820923392259,105.80227725087418
1484281309248,GPS,21.048183722476473,105.80228211276513
1484281310275,GPS,21.04816270817193,105.80228084060391
1484281311250,GPS,21.04814633611771,105.80227250568355
1484281312242,GPS,21.048128004461088,105.80225963079145
1484281313254,GPS,21.04810846112106,105.80224655858055
1484281314235,GPS,21.048089111558607,105.80222905490669
1484281315239,GPS,21.04806979212553,105.80221649969049
1484281316248,GPS,21.048049172086237,105.80220924307214
1484281317247,GPS,21.048030816544227,105.80220971125243
1484281318246,GPS,21.048013630484743,105.80221588587237
1484281319238,GPS,21.047993586482974,105.80222535547898
1484281320238,GPS,21.04796237591613,105.8022255948801
1484281321247,GPS,21.047923735640648,105.80222925793849
1484281322237,GPS,21.047882844245848,105.80222020483613
1484281323236,GPS,21.047837849920313,105.80221233507253
