1487181904550,ACCEL,-1.1875241,6.1195793,7.8050976
1487181904597,MAG,-24.84,5.7599998,-35.82
1487181904629,ACCEL,-1.2354081,6.090849,8.169016
1487181904708,ACCEL,-1.3503298,6.090849,8.025364
1487181904724,MAG,-24.84,5.7599998,-35.52
1487181904787,ACCEL,-1.2066777,6.0142345,8.063671
1487181904847,MAG,-24.779999,5.8199997,-35.219997
1487181904874,ACCEL,-1.1013328,5.9280434,8.034941
1487181904945,ACCEL,-1.13964,5.9280434,8.121132
1487181904972,MAG,-24.66,5.8199997,-34.98
1487181905025,ACCEL,-1.2162545,5.9184666,8.121132
1487181905097,MAG,-24.24,5.8799996,-34.26
1487181905103,ACCEL,-1.1587936,5.9567738,8.149862
1487181905183,ACCEL,-1.0726024,5.9567738,8.0445175
1487181905222,MAG,-24.359999,6.06,-33.84
1487181905262,ACCEL,-1.3599066,6.1004257,7.9870567
1487181905341,ACCEL,-1.3215994,6.1387334,8.025364
1487181905347,MAG,-24.18,6.3599997,-33.48
1487181905420,ACCEL,-1.3311762,6.14831,7.97748
1487181905472,MAG,-24.42,6.24,-33.36
1487181905502,ACCEL,-1.1875241,6.1004257,7.967903
1487181905578,ACCEL,-1.2545617,6.1004257,7.9391727
1487181905603,MAG,-24.72,6.24,-33.18
1487181905657,ACCEL,-1.2258313,6.081272,7.824251
1487181905722,MAG,-24.359999,6.0,-33.18
1487181905736,ACCEL,-1.2641385,6.14831,7.9966335
1487181905816,ACCEL,-1.2641385,6.14831,8.063671
1487181905848,MAG,-24.359999,5.8799996,-33.18
1487181905895,ACCEL,-1.3024458,6.14831,7.8912888
1487181905973,MAG,-24.24,6.0,-33.059998
1487181905974,ACCEL,-1.3503298,6.0716953,8.0924015
1487181906053,ACCEL,-1.091756,6.1387334,7.833828
1487181906098,MAG,-24.779999,5.8199997,-33.6
1487181906132,ACCEL,-1.3503298,6.1004257,8.178593
1487181906211,ACCEL,-1.2066777,6.1866174,7.6710224
1487181906230,MAG,-24.539999,5.64,-33.96
1487181906290,ACCEL,-1.292869,6.0716953,7.920019
1487181906348,MAG,-24.72,5.16,-34.2
1487181906369,ACCEL,-1.2737153,6.196194,8.054094
