1486638038166,ACCEL,6.5984197,-5.1523223,4.213795
1486638038246,ACCEL,6.4164605,-5.0757074,4.1371803
1486638038325,ACCEL,6.0525417,-4.9703627,4.0701427
1486638038405,ACCEL,6.799533,-5.497087,4.3382936
1486638038485,ACCEL,7.469909,-5.9184666,4.3382936
1486638038564,ACCEL,7.019799,-5.209783,4.0414124
1486638038644,ACCEL,6.090849,-4.855441,3.9073372
1486638038724,ACCEL,6.8761473,-5.3821654,4.1371803
1486638038803,ACCEL,7.517793,-5.851429,4.050989
1486638038884,ACCEL,7.374141,-5.7365074,4.2042184
1486638038938,GPS,21.016655184886503,105.79573539042798
1486638038965,ACCEL,6.4164605,-5.133168,4.185065
1486638039042,ACCEL,6.751649,-5.1810527,3.8977604
1486638039122,ACCEL,6.5696893,-5.209783,3.5625722
1486638039202,ACCEL,7.603985,-5.9280434,3.8402996
1486638039281,ACCEL,6.9144545,-5.3342814,3.667917
1486638039361,ACCEL,7.0102224,-5.257667,3.5434184
1486638039441,ACCEL,7.0102224,-5.2385135,3.323152
1486638039521,ACCEL,7.2783732,-5.535394,3.41892
1486638039600,ACCEL,7.3549876,-5.717354,3.0071173
1486638039680,ACCEL,7.5082164,-5.9759274,3.1316159
1486638039760,ACCEL,6.349423,-5.0661306,3.6296098
1486638039839,ACCEL,7.249643,-5.5162406,3.7541082
1486638039919,ACCEL,7.4124484,-6.129156,2.8538885
1486638039943,GPS,21.01665378793794,105.7957037557232
1486638039999,ACCEL,7.2592196,-6.1004257,3.4572272
1486638040079,ACCEL,6.540959,-5.0182467,3.265691
1486638040159,ACCEL,7.335834,-5.6886234,3.3039982
1486638040238,ACCEL,7.651869,-5.841852,3.0358477
1486638040318,ACCEL,6.799533,-5.410896,3.41892
1486638040397,ACCEL,7.5561004,-6.0716953,2.920926
1486638040477,ACCEL,7.0485296,-5.2959743,3.217807
1486638040557,ACCEL,7.2687964,-5.851429,3.064578
1486638040636,ACCEL,6.8091097,-5.3438582,3.1507695
1486638040716,ACCEL,7.651869,-6.0238113,3.572149
1486638040796,ACCEL,6.5601125,-5.45878,3.3039982
1486638040876,ACCEL,7.565677,-6.38773,3.1507695
1486638040932,GPS,21.016645193952986,105.79566255583535
1486638040955,ACCEL,6.9719152,-5.506664,3.41892
1486638041036,ACCEL,6.895301,-5.410896,3.323152
1486638041115,ACCEL,7.067683,-5.659893,2.834735
1486638041195,ACCEL,7.4603324,-6.129156,3.5051112
1486638041274,ACCEL,7.067683,-5.506664,3.265691
1486638041355,ACCEL,6.933608,-5.305551,3.0454245
1486638041434,ACCEL,7.240066,-5.803545,3.0933087
1486638041514,ACCEL,7.4986396,-6.291962,2.2409728
1486638041593,ACCEL,7.0102224,-6.339846,1.388637
1486638041673,ACCEL,7.374141,-6.042965,3.6008794
1486638041753,ACCEL,7.489063,-6.033388,3.3135753
1486638041832,ACCEL,7.240066,-6.0238113,2.8443117
1486638041912,ACCEL,7.1347213,-6.2728086,2.633622
1486638041930,GPS,21.016634479470497,105.79561401095849
1486638041992,ACCEL,6.8091097,-6.1195793,2.9592333
1486638042072,ACCEL,7.536947,-5.9567738,2.3942018
1486638042151,ACCEL,7.3549876,-6.1387334,2.9400797
1486638042231,ACCEL,6.933608,-5.583278,3.083732
1486638042311,ACCEL,7.8050976,-6.042965,3.3806129
1486638042391,ACCEL,7.374141,-5.631162,2.9975405
1486638042470,ACCEL,7.192182,-6.033388,2.920926
1486638042550,ACCEL,6.339846,-5.439626,2.6623523
1486638042631,ACCEL,6.7708025,-5.8226986,3.323152
1486638042710,ACCEL,7.383718,-6.5601125,3.3901896
1486638042789,ACCEL,7.5561004,-6.167464,3.514688
1486638042869,ACCEL,6.751649,-5.6407394,3.6296098
1486638042934,GPS,21.016634839364084,105.79559843853804
1486638042956,ACCEL,6.646304,-5.3725886,3.466804
1486638043029,ACCEL,6.933608,-5.45878,3.2369606
1486638043108,ACCEL,7.536947,-5.861006,3.6774938
1486638043188,ACCEL,7.4507556,-5.841852,4.213795
1486638043268,ACCEL,6.799533,-5.544971,4.0892963
1486638043347,ACCEL,6.215348,-4.9895163,3.5529952
1486638043427,ACCEL,6.129156,-4.903325,3.5913026
1486638043507,ACCEL,6.694188,-5.391742,4.4244847
1486638043587,ACCEL,7.1730285,-5.7269306,4.414908
1486638043666,ACCEL,6.895301,-5.2289367,4.1946416
1486638043746,ACCEL,6.5696893,-5.2289367,4.156334
1486638043826,ACCEL,6.646304,-5.506664,4.2425256
1486638043906,ACCEL,7.0964136,-5.544971,4.2904096
1486638043942,GPS,21.016633803145528,105.79558559808328
1486638043985,ACCEL,6.6846113,-5.2289367,4.10845
1486638044065,ACCEL,6.349423,-5.2959743,3.9552212
1486638044145,ACCEL,6.7324953,-5.7269306,4.3766007
1486638044225,ACCEL,6.895301,-5.6407394,4.280833
1486638044304,ACCEL,7.038953,-5.631162,4.2042184
1486638044384,ACCEL,6.5696893,-5.353435,4.3287168
1486638044464,ACCEL,6.4547677,-5.1140146,4.271256
1486638044543,ACCEL,6.9240313,-5.3821654,4.462792
1486638044623,ACCEL,6.9144545,-5.2002063,4.10845
1486638044703,ACCEL,6.6271505,-4.8937483,4.6160207
1486638044783,ACCEL,6.847417,-5.1523223,4.510676
1486638044863,ACCEL,6.847417,-5.1140146,4.7884035
1486638044931,GPS,21.016629766360403,105.79557025946599
1486638044942,ACCEL,6.5601125,-4.903325,4.7309427
1486638045022,ACCEL,6.042965,-4.6160207,3.9360676
1486638045102,ACCEL,6.042965,-4.903325,4.7979803
1486638045181,ACCEL,6.5696893,-5.3438582,5.391742
1486638045261,ACCEL,7.7667904,-5.9567738,5.5737014
1486638045341,ACCEL,6.205771,-4.2904096,4.855441
1486638045421,ACCEL,5.707777,-4.367024,5.161899
1486638045501,ACCEL,5.5641246,-4.644751,5.6120086
1486638045580,ACCEL,6.129156,-4.4819455,5.401319
1486638045662,ACCEL,7.1251445,-4.807557,6.8569937
1486638045740,ACCEL,6.1770406,-4.453215,5.861006
1486638045819,ACCEL,5.717354,-4.213795,5.21936
1486638045899,ACCEL,5.267244,-4.4436383,5.841852
1486638046115,ACCEL,5.535394,-4.060566,5.9184666
1486638046116,ACCEL,5.765238,-3.8307228,6.1100025
1486638046118,GPS,21.016628501486327,105.79555905951928
1486638046138,ACCEL,5.746084,-4.4340615,6.5984197
1486638046218,ACCEL,6.4547677,-4.673482,7.297527
1486638046298,ACCEL,5.6120086,-3.86903,6.291962
1486638046377,ACCEL,5.45878,-4.156334,6.6271505
1486638046457,ACCEL,5.93762,-4.3382936,6.885724
1486638046537,ACCEL,5.66947,-4.185065,7.0485296
1486638046617,ACCEL,5.4204726,-4.0318356,6.579266
1486638046696,ACCEL,4.9799395,-4.1276035,6.5505357
1486638046776,ACCEL,5.1906295,-4.453215,6.0716953
1486638046856,ACCEL,5.5162406,-4.7500963,6.5505357
