1484363341897,ACCEL,-1.34,5.248,8.427
1484363341938,ACCEL,-1.225,5.133,8.121
1484363341997,ACCEL,-1.149,5.056,8.236
1484363342058,ACCEL,-1.072,5.095,8.236
1484363342117,ACCEL,-1.072,5.133,8.312
1484363342177,ACCEL,-0.996,5.018,8.159
1484363342237,ACCEL,-0.881,5.133,8.159
1484363342261,GPS,21.00185666666666,105.82583333333332
1484363342297,ACCEL,-0.919,5.095,8.236
1484363342357,ACCEL,-0.804,5.171,8.159
1484363342418,ACCEL,-0.842,5.018,8.198
1484363342477,ACCEL,-0.881,5.209,8.159
1484363342537,ACCEL,-0.842,5.209,8.121
1484363342597,ACCEL,-0.689,5.095,8.274
1484363342659,ACCEL,-0.574,4.98,8.389
1484363342717,ACCEL,-0.536,4.941,8.198
1484363342778,ACCEL,-0.689,5.171,8.351
1484363342838,ACCEL,-0.459,5.133,8.351
1484363342898,ACCEL,-0.344,4.903,8.312
1484363342958,ACCEL,-0.498,5.133,8.159
1484363343017,ACCEL,-0.651,5.133,8.159
1484363343078,ACCEL,-0.383,5.171,8.312
1484363343138,ACCEL,-0.459,5.209,8.236
1484363343198,ACCEL,-0.344,5.133,8.236
1484363343258,ACCEL,-0.306,4.98,8.312
1484363343271,GPS,21.00185666666666,105.82583333333332
1484363343317,ACCEL,-0.344,4.941,8.274
1484363343377,ACCEL,-0.344,5.018,8.351
1484363343438,ACCEL,-0.306,5.171,8.121
1484363343498,ACCEL,-0.306,5.209,8.427
1484363343558,ACCEL,-0.268,5.209,8.312
1484363343617,ACCEL,-0.229,4.98,8.236
1484363343677,ACCEL,-0.229,5.018,8.312
1484363343737,ACCEL,-0.229,4.98,8.274
1484363343797,ACCEL,-0.383,5.133,8.198
1484363343857,ACCEL,0.306,5.018,8.236
1484363343918,ACCEL,0.498,4.597,8.006
1484363343978,ACCEL,-0.651,5.324,8.198
1484363344038,ACCEL,-1.417,5.095,8.312
1484363344098,ACCEL,-0.842,4.711,9.27
1484363344158,ACCEL,-0.268,4.137,9.385
1484363344218,ACCEL,0.076,4.673,8.006
1484363344278,ACCEL,0.574,4.711,8.581
1484363344338,ACCEL,0.038,4.711,8.925
1484363344398,ACCEL,0.344,4.75,8.619
1484363344458,ACCEL,0.612,4.865,8.351
1484363344519,ACCEL,0.306,4.788,9.462
1484363344578,ACCEL,0.689,3.026,6.052
1484363344638,ACCEL,0.153,3.869,10.036
1484363344698,ACCEL,-4.137,8.964,13.944
1484363344758,ACCEL,-2.413,6.167,6.474
1484363344818,ACCEL,1.417,3.102,6.704
1484363344878,ACCEL,0.0,5.171,8.734
1484363344938,ACCEL,0.881,4.29,7.355
1484363344998,ACCEL,0.881,4.673,8.044
1484363345058,ACCEL,0.344,5.363,8.236
1484363345117,ACCEL,1.647,4.788,8.159
1484363345158,GPS,21.00185666666666,105.82583333333332
1484363345187,ACCEL,1.417,4.941,7.623
1484363345238,ACCEL,2.413,3.754,7.355
1484363345262,GPS,21.00185666666666,105.82583333333332
1484363345298,ACCEL,1.915,3.792,8.274
1484363345358,ACCEL,2.451,2.528,7.968
1484363345418,ACCEL,3.83,0.689,0.229
1484363345477,ACCEL,7.776,0.114,9.27
1484363345537,ACCEL,10.496,2.604,10.534
1484363345598,ACCEL,11.147,-0.574,5.593
1484363345658,ACCEL,6.857,2.528,0.881
1484363345858,ACCEL,6.091,-4.099,0.498
1484363346058,ACCEL,4.98,-6.052,-0.842
1484363346257,GPS,21.00185666666666,105.82583333333332
1484363346266,ACCEL,2.834,-0.076,5.478
1484363346460,ACCEL,7.087,-7.623,-1.225
1484363346661,ACCEL,9.347,-6.512,1.072
1484363346858,ACCEL,7.393,-6.167,-1.455
1484363347058,ACCEL,6.933,-6.627,-3.179
1484363347258,ACCEL,7.355,-4.788,-5.593
1484363347267,GPS,21.001871666666663,105.82583833333335
1484363347458,ACCEL,0.804,0.919,0.651
1484363347658,ACCEL,10.19,-7.968,-2.949
1484363347858,ACCEL,6.972,-7.163,-1.992
1484363348058,ACCEL,8.006,-3.83,-1.379
1484363348258,ACCEL,7.546,-4.788,-3.639
1484363348260,GPS,21.001871666666663,105.82584
1484363348458,ACCEL,8.159,-4.367,-4.443
1484363348658,ACCEL,8.427,-4.711,-1.685
1484363348858,ACCEL,8.619,-4.75,-1.187
1484363349058,ACCEL,8.657,-4.75,-0.651
1484363349258,ACCEL,8.312,-4.597,0.766
1484363349265,GPS,21.001871666666663,105.82583833333335
1484363349458,ACCEL,8.504,-4.903,1.187
1484363349658,ACCEL,8.466,-4.788,1.417
1484363349858,ACCEL,9.194,-3.486,0.651
1484363350058,ACCEL,9.347,-3.792,0.612
1484363350258,ACCEL,9.232,-3.677,0.306
1484363350266,GPS,21.00186666666667,105.82583833333335
1484363350458,ACCEL,8.964,-3.639,0.727
1484363350658,ACCEL,9.615,-3.217,1.187
1484363350858,ACCEL,9.002,-3.677,1.723
1484363351058,ACCEL,9.462,-3.141,0.612
1484363351258,ACCEL,9.768,-3.562,1.11
1484363351258,GPS,21.00186666666667,105.82583833333335
1484363351458,ACCEL,8.734,-2.26,0.459
1484363351658,ACCEL,9.232,-5.669,3.639
1484363351858,ACCEL,6.857,-3.102,1.57
1484363352058,ACCEL,10.917,-4.328,1.8
1484363352259,ACCEL,7.125,-3.294,2.528
1484363352265,GPS,21.001848333333335,105.82583333333332
1484363352458,ACCEL,8.887,-3.562,2.03
1484363352658,ACCEL,9.577,-3.907,2.375
1484363352858,ACCEL,7.546,-2.834,0.842
1484363353058,ACCEL,8.504,-3.486,1.379
1484363353258,ACCEL,9.768,-3.217,0.957
1484363353263,GPS,21.001843333333333,105.82583000000001
1484363353458,ACCEL,11.186,-4.443,2.681
1484363353658,ACCEL,6.359,-3.141,1.953
1484363353858,ACCEL,8.581,-4.175,3.141
1484363354058,ACCEL,8.504,-5.554,4.29
1484363354258,ACCEL,4.252,-2.719,2.413
1484363354258,GPS,21.001826666666663,105.82582
1484363354458,ACCEL,11.607,-6.627,4.099
1484363354658,ACCEL,7.661,-3.83,2.451
1484363354858,ACCEL,9.194,-4.558,2.451
1484363355058,ACCEL,9.538,-3.639,2.566
1484363355258,ACCEL,9.807,-4.673,3.179
1484363355278,GPS,21.001813333333335,105.82581166666665
1484363355458,ACCEL,8.734,-3.83,2.03
1484363355658,ACCEL,9.615,-4.099,2.758
