1484362384557,ACCEL,-1.723,5.363,8.772
1484362384616,ACCEL,-1.264,5.133,8.159
1484362384648,ACCEL,-1.57,4.865,8.159
1484362384708,ACCEL,-1.608,5.286,8.083
1484362384768,ACCEL,-1.608,5.133,8.083
1484362384828,ACCEL,-1.34,5.095,8.351
1484362384888,ACCEL,-1.225,5.018,8.159
1484362384948,ACCEL,-1.187,5.056,8.121
1484362385008,ACCEL,-1.34,5.095,8.274
1484362385068,ACCEL,-1.379,5.095,8.083
1484362385128,ACCEL,-1.187,5.056,8.159
1484362385188,ACCEL,-1.11,4.98,8.274
1484362385248,ACCEL,-1.11,4.903,8.236
1484362385308,ACCEL,-1.034,4.903,8.274
1484362385368,ACCEL,-1.11,4.941,8.389
1484362385428,ACCEL,-1.149,4.865,8.236
1484362385488,ACCEL,-1.11,4.98,8.351
1484362385548,ACCEL,-1.11,4.865,8.351
1484362385608,ACCEL,-1.034,4.903,8.274
1484362385667,ACCEL,-1.11,4.865,8.389
1484362385728,ACCEL,-1.187,4.903,8.542
1484362385789,ACCEL,-1.379,5.018,7.278
1484362385848,ACCEL,-1.11,5.018,8.849
1484362385908,ACCEL,-1.034,4.941,8.083
1484362385968,ACCEL,-1.149,4.865,8.274
1484362386028,ACCEL,-1.149,4.941,8.351
1484362386087,ACCEL,-1.149,4.826,8.389
1484362386148,ACCEL,-0.996,4.941,8.351
1484362386208,ACCEL,-1.034,4.903,8.351
1484362386268,ACCEL,-1.072,4.903,8.312
1484362386448,ACCEL,-1.11,4.865,8.504
1484362386508,ACCEL,-1.149,4.865,8.274
1484362386543,GPS,20.989790000000003,105.84929166666667
1484362386568,ACCEL,-1.302,4.941,8.312
1484362386628,ACCEL,-1.187,4.865,8.312
1484362386688,ACCEL,-1.072,4.865,8.312
1484362386748,ACCEL,-1.187,4.903,8.389
1484362386808,ACCEL,-1.11,4.865,8.198
1484362386868,ACCEL,-1.187,4.941,8.351
1484362386928,ACCEL,-1.187,4.903,8.351
1484362386988,ACCEL,-1.034,4.826,8.121
1484362387048,ACCEL,-1.149,4.865,8.389
1484362387108,ACCEL,-1.187,4.903,8.427
1484362387168,ACCEL,-1.149,4.98,8.198
1484362387227,ACCEL,-1.225,4.903,8.274
1484362387287,ACCEL,-1.072,4.941,8.389
1484362387348,ACCEL,-1.072,4.788,8.351
1484362387408,ACCEL,-1.072,4.826,8.312
1484362387468,ACCEL,-1.379,5.018,8.351
1484362387529,ACCEL,-1.494,4.941,8.121
1484362387538,GPS,20.989793333333335,105.84928833333333
1484362387588,ACCEL,-1.57,5.133,8.198
1484362387648,ACCEL,-2.145,5.439,7.24
1484362387708,ACCEL,-2.183,5.401,8.657
1484362387726,ENTER
1484362387768,ACCEL,-1.532,5.171,7.853
1484362387828,ACCEL,-1.723,4.941,8.121
1484362387888,ACCEL,-1.532,5.095,8.044
1484362387948,ACCEL,-1.647,4.98,8.236
1484362388007,ACCEL,-1.57,5.056,8.198
1484362388068,ACCEL,-1.57,5.018,8.121
1484362388128,ACCEL,-1.608,5.171,8.198
1484362388188,ACCEL,-1.532,4.98,8.159
1484362388247,ACCEL,-1.494,4.941,8.159
1484362388307,ACCEL,-1.494,4.98,8.159
1484362388368,ACCEL,-1.57,5.056,8.198
1484362388428,ACCEL,-1.455,5.056,8.121
1484362388487,ACCEL,-1.34,4.98,8.198
1484362388539,GPS,20.989686666666664,105.84930666666666
1484362388553,ACCEL,-1.379,4.98,8.312
1484362388608,ACCEL,-1.532,5.133,8.083
1484362388668,ACCEL,-1.608,5.209,8.044
1484362388728,ACCEL,-1.494,5.018,7.661
1484362388787,ENTER
1484362388788,ACCEL,-1.992,5.401,8.81
1484362388848,ACCEL,-1.34,5.056,7.968
1484362388908,ACCEL,-1.494,5.095,8.121
1484362388968,ACCEL,-1.34,4.98,8.198
1484362389028,ACCEL,-1.417,4.941,8.351
1484362389088,ACCEL,-1.149,4.903,8.427
1484362389148,ACCEL,-1.149,4.903,8.236
1484362389208,ACCEL,-1.187,4.903,8.312
1484362389268,ACCEL,-1.149,4.903,8.351
1484362389328,ACCEL,-1.302,4.98,8.351
1484362389388,ACCEL,-1.455,4.788,8.504
1484362389448,ACCEL,-1.034,4.98,8.236
1484362389508,ACCEL,-1.11,4.826,8.198
1484362389535,GPS,20.989721666666664,105.84931166666665
1484362389568,ACCEL,-1.11,4.98,8.274
