1484982490775,ACCEL,-0.8810662,3.7062242,8.293514
1484982490822,MAG,12.0,-33.66,-1.1999999
1484982490854,ACCEL,-0.7374141,3.4859576,9.988609
1484982490933,ACCEL,-0.6607997,3.323152,9.615114
1484982490950,MAG,11.7,-33.78,-1.38
1484982491012,ACCEL,-0.60333884,3.2944214,9.528923
1484982491072,MAG,11.94,-33.78,-1.56
1484982491105,ACCEL,-0.5554548,3.2465374,9.749189
1484982491109,GPS,21.024630751927578,105.84084130339401
1484982491170,ACCEL,-0.1436521,3.3135753,9.021352
1484982491198,MAG,11.94,-33.96,-1.9799999
1484982491249,ACCEL,-0.37349546,3.1890767,9.557653
1484982491322,MAG,12.42,-33.78,-2.1599998
1484982491328,ACCEL,-0.31603462,3.3518825,9.624691
1484982491407,ACCEL,-0.36391866,3.2848446,9.375694
1484982491447,MAG,12.48,-33.899998,-2.46
1484982491486,ACCEL,-0.24899697,3.3806129,9.232041
1484982491565,ACCEL,-0.36391866,3.4955344,9.193734
1484982491583,MAG,12.48,-33.78,-2.76
1484982491644,ACCEL,-0.6607997,3.3997664,9.797073
1484982491697,MAG,12.599999,-33.78,-2.7
1484982491723,ACCEL,-0.4309563,3.466804,9.289502
1484982491803,ACCEL,-0.41180268,3.5529952,9.385271
1484982491826,MAG,12.599999,-33.78,-2.82
1484982491882,ACCEL,-0.39264908,3.5242648,9.3182335
1484982491947,MAG,12.96,-33.96,-2.9399998
1484982491960,ACCEL,-0.39264908,3.5817258,9.251195
1484982492040,ACCEL,-0.46926352,3.6583402,9.5385
1484982492072,MAG,12.66,-34.079998,-2.82
1484982492096,GPS,21.024630751927578,105.84084130339401
1484982492127,ACCEL,-0.19153613,3.6583402,9.011775
1484982492197,MAG,12.96,-33.96,-2.1599998
1484982492198,ACCEL,-0.22026655,3.7445314,9.193734
1484982492277,ACCEL,-0.15322891,3.7732618,9.251195
1484982492322,MAG,12.48,-34.26,-2.1599998
1484982492356,ACCEL,-0.641646,3.7924154,9.251195
1484982492435,ACCEL,-0.31603462,3.8786068,9.11712
1484982492454,MAG,12.3,-34.26,-1.74
1484982492514,ACCEL,-0.37349546,3.8402996,9.212888
1484982492572,MAG,12.24,-34.32,-1.38
1484982492593,ACCEL,-0.17238252,3.7924154,8.858546
1484982492673,ACCEL,-0.21068975,3.9360676,9.107543
1484982492702,MAG,12.12,-34.32,-1.38
1484982492751,ACCEL,-0.17238252,3.8977604,9.14585
1484982492822,MAG,12.3,-34.559998,-1.0799999
1484982492829,ACCEL,-0.11492168,3.8786068,9.155427
1484982492908,ACCEL,-0.35434186,3.9360676,9.155427
1484982492947,MAG,11.94,-34.38,-0.71999997
1484982492987,ACCEL,-0.2777274,3.9552212,9.174581
1484982493067,ACCEL,-0.20111294,4.012682,8.935161
1484982493088,MAG,11.7,-34.32,-0.78
1484982493118,GPS,21.024630751927578,105.84084130339401
1484982493146,ACCEL,-0.20111294,4.012682,9.088389
1484982493197,MAG,11.34,-34.2,-0.9
1484982493224,ACCEL,-0.19153613,3.9935284,9.069236
1484982493304,ACCEL,-0.17238252,4.0701427,8.90643
1484982493331,MAG,11.28,-33.899998,-0.53999996
1484982493383,ACCEL,-0.2777274,4.0701427,9.232041
1484982493448,MAG,11.28,-33.719997,-0.65999997
1484982493464,ACCEL,-0.16280572,4.1276035,8.734048
1484982493541,ACCEL,0.08619126,4.0414124,9.32781
1484982493574,MAG,11.46,-33.6,-0.53999996
1484982493621,ACCEL,-0.5554548,4.146757,8.619126
1484982493697,MAG,11.34,-33.54,-0.29999998
1484982493698,ACCEL,-0.4213795,4.098873,9.11712
1484982493778,ACCEL,-0.36391866,4.012682,9.184157
1484982493823,MAG,11.16,-33.239998,-0.29999998
1484982493857,ACCEL,-0.17238252,3.9935284,8.944737
1484982493936,ACCEL,-0.20111294,4.060566,9.078813
1484982493947,MAG,11.34,-33.239998,-0.06
